Url,Elapsed time (ms),Method
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/GetHitTypeList?text=,148.42,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/List_Read,147.67,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/List_Read,422.65,POST
Account Management → Billing Events (300054),1157.35,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BillingEvent/List,467.76,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,137.34,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BillingEvent/List_Read,166.35,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BillingEvent/List_Read,130.06,POST
Account Management → Charged Fees (392 !!!),1042.11,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/FeeCharge/List,428.19,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=1,137.37,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,135.06,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Fee/GetFees,142.06,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/RecurringFee/GetNameList,134.38,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/FeeCharge/List_Read,132.51,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/FeeCharge/List_Read,112.45,POST
Account Management → Charged Initiator Fees (10 !!!),913.93,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/InitiatorFeeCharge/List,324.51,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes,150.39,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/InitiatorFeeCharge/List_Read,130.26,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/InitiatorFeeCharge/List_Read,117.69,POST
Account Management → Account Adjustments (856 !!!),964.68,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountAdjustment/List,322.39,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountAdjustment/List_Read,176.56,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountAdjustment/List_Read,113.52,POST
Transaction Management → Transactions (300051),1424.45,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Transaction/List,437.89,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,148.67,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=32,129.52,GET
